Time [s]	PV [ºC]	SP [ºC]	Duty Cycle 
247,015	27,268	30,000	1,888E+1
248,015	27,273	30,000	1,879E+1
249,015	27,276	30,000	1,883E+1
250,015	27,279	30,000	1,884E+1
251,015	27,279	30,000	1,892E+1
252,015	27,288	30,000	1,871E+1
253,015	27,297	30,000	1,847E+1
254,015	27,303	30,000	1,838E+1
255,015	27,303	30,000	1,846E+1
256,015	27,316	30,000	1,808E+1
257,016	27,322	30,000	1,797E+1
258,016	27,324	30,000	1,803E+1
259,016	27,325	30,000	1,807E+1
260,016	27,322	30,000	1,833E+1
261,016	27,318	30,000	1,861E+1
262,016	27,319	30,000	1,871E+1
263,016	27,316	30,000	1,891E+1
264,016	27,333	30,000	1,838E+1
265,016	27,338	30,000	1,830E+1
266,016	27,334	30,000	1,856E+1
267,016	27,343	30,000	1,834E+1
268,016	27,346	30,000	1,836E+1
269,016	27,345	30,000	1,850E+1
270,016	27,337	30,000	1,892E+1
271,016	27,333	30,000	1,922E+1
272,016	27,339	30,000	1,910E+1
273,016	27,343	30,000	1,904E+1
274,016	27,347	30,000	1,903E+1
275,017	27,342	30,000	1,934E+1
276,017	27,341	30,000	1,950E+1
277,017	27,340	30,000	1,966E+1
278,017	27,353	30,000	1,927E+1
279,017	27,351	30,000	1,949E+1
280,017	27,354	30,000	1,947E+1
281,017	27,363	30,000	1,921E+1
282,017	27,370	30,000	1,905E+1
283,017	27,378	30,000	1,887E+1
284,017	27,389	30,000	1,854E+1
285,017	27,384	30,000	1,887E+1
286,017	27,382	30,000	1,907E+1
287,017	27,389	30,000	1,893E+1
288,017	27,398	30,000	1,869E+1
289,017	27,396	30,000	1,885E+1
290,017	27,392	30,000	1,914E+1
291,017	27,391	30,000	1,930E+1
292,018	27,387	30,000	1,958E+1
293,018	27,393	30,000	1,946E+1
294,018	27,405	30,000	1,908E+1
295,018	27,405	30,000	1,920E+1
296,018	27,399	30,000	1,955E+1
297,018	27,405	30,000	1,943E+1
298,018	27,410	30,000	1,937E+1
299,018	27,409	30,000	1,955E+1
300,018	27,410	30,000	1,959E+1
301,018	27,418	30,000	1,942E+1
302,018	27,411	30,000	1,980E+1
303,018	27,418	30,000	1,966E+1
304,018	27,420	30,000	1,968E+1
305,018	27,421	30,000	1,977E+1
306,018	27,427	30,000	1,965E+1
307,018	27,430	30,000	1,965E+1
308,018	27,443	30,000	1,923E+1
309,019	27,461	30,000	1,863E+1
310,019	27,467	30,000	1,851E+1
311,019	27,465	30,000	1,868E+1
312,019	27,471	30,000	1,856E+1
313,019	27,460	30,000	1,913E+1
314,019	27,464	30,000	1,909E+1
315,019	27,471	30,000	1,890E+1
316,019	27,468	30,000	1,916E+1
317,019	27,477	30,000	1,889E+1
318,019	27,484	30,000	1,875E+1
319,019	27,505	30,000	1,803E+1
320,019	27,496	30,000	1,848E+1
321,019	27,511	30,000	1,802E+1
322,019	27,505	30,000	1,837E+1
323,019	27,508	30,000	1,838E+1
324,019	27,517	30,000	1,810E+1
325,019	27,526	30,000	1,787E+1
326,020	27,527	30,000	1,793E+1
327,020	27,529	30,000	1,800E+1
328,020	27,524	30,000	1,827E+1
329,020	27,521	30,000	1,850E+1
330,020	27,526	30,000	1,845E+1
331,020	27,552	30,000	1,751E+1
332,020	27,545	30,000	1,788E+1
333,020	27,547	30,000	1,793E+1
334,020	27,550	30,000	1,791E+1
335,020	27,546	30,000	1,820E+1
336,020	27,556	30,000	1,793E+1
337,020	27,559	30,000	1,788E+1
338,020	27,552	30,000	1,831E+1
339,020	27,585	30,000	1,707E+1
340,020	27,583	30,000	1,730E+1
341,020	27,586	30,000	1,727E+1
342,020	27,581	30,000	1,758E+1
343,020	27,579	30,000	1,777E+1
344,021	27,579	30,000	1,786E+1
345,021	27,575	30,000	1,812E+1
346,021	27,575	30,000	1,825E+1
347,021	27,573	30,000	1,844E+1
348,021	27,566	30,000	1,883E+1
349,021	27,583	30,000	1,826E+1
350,021	27,579	30,000	1,851E+1
351,021	27,583	30,000	1,848E+1
352,021	27,571	30,000	1,907E+1
353,021	27,574	30,000	1,906E+1
354,021	27,581	30,000	1,889E+1
355,021	27,596	30,000	1,843E+1
356,021	27,599	30,000	1,840E+1
357,021	27,617	30,000	1,779E+1
358,021	27,632	30,000	1,730E+1
359,022	27,651	30,000	1,664E+1
360,022	27,655	30,000	1,661E+1
361,022	27,639	30,000	1,735E+1
362,022	27,631	30,000	1,775E+1
363,022	27,629	30,000	1,796E+1
364,022	27,631	30,000	1,800E+1
365,022	27,633	30,000	1,803E+1
366,022	27,637	30,000	1,796E+1
367,022	27,631	30,000	1,830E+1
368,022	27,648	30,000	1,772E+1
369,022	27,666	30,000	1,713E+1
370,022	27,667	30,000	1,720E+1
371,022	27,666	30,000	1,734E+1
372,022	27,657	30,000	1,778E+1
373,022	27,672	30,000	1,733E+1
374,022	27,671	30,000	1,746E+1
375,023	27,661	30,000	1,796E+1
376,023	27,678	30,000	1,739E+1
377,023	27,684	30,000	1,728E+1
378,023	27,679	30,000	1,754E+1
379,023	27,680	30,000	1,763E+1
380,023	27,669	30,000	1,817E+1
381,023	27,679	30,000	1,788E+1
382,023	27,690	30,000	1,757E+1
383,023	27,697	30,000	1,735E+1
384,023	27,693	30,000	1,765E+1
385,023	27,694	30,000	1,768E+1
386,023	27,697	30,000	1,767E+1
387,023	27,695	30,000	1,785E+1
388,023	27,698	30,000	1,783E+1
389,023	27,706	30,000	1,762E+1
390,023	27,700	30,000	1,800E+1
391,023	27,712	30,000	1,761E+1
392,023	27,707	30,000	1,791E+1
393,024	27,713	30,000	1,778E+1
394,024	27,709	30,000	1,806E+1
395,024	27,712	30,000	1,804E+1
396,024	27,721	30,000	1,775E+1
397,024	27,721	30,000	1,785E+1
398,024	27,717	30,000	1,813E+1
399,024	27,705	30,000	1,873E+1
400,024	27,701	30,000	1,898E+1
401,024	27,703	30,000	1,900E+1
402,024	27,709	30,000	1,889E+1
403,024	27,713	30,000	1,879E+1
404,024	27,709	30,000	1,909E+1
405,024	27,703	30,000	1,941E+1
406,024	27,748	30,000	1,773E+1
407,024	27,744	30,000	1,801E+1
408,024	27,734	30,000	1,849E+1
409,024	27,748	30,000	1,802E+1
410,025	27,738	30,000	1,854E+1
411,025	27,734	30,000	1,880E+1
412,025	27,735	30,000	1,888E+1
413,025	27,731	30,000	1,912E+1
414,025	27,729	30,000	1,930E+1
415,025	27,734	30,000	1,921E+1
416,025	27,732	30,000	1,941E+1
417,025	27,740	30,000	1,918E+1
418,025	27,745	30,000	1,906E+1
419,025	27,749	30,000	1,902E+1
420,025	27,748	30,000	1,918E+1
421,025	27,754	30,000	1,903E+1
422,025	27,752	30,000	1,923E+1
423,025	27,758	30,000	1,909E+1
424,025	27,763	30,000	1,900E+1
425,026	27,770	30,000	1,878E+1
426,026	27,767	30,000	1,902E+1
427,026	27,778	30,000	1,868E+1
428,026	27,768	30,000	1,918E+1
429,026	27,776	30,000	1,896E+1
430,026	27,779	30,000	1,897E+1
431,026	27,780	30,000	1,901E+1
432,026	27,792	30,000	1,861E+1
433,026	27,782	30,000	1,913E+1
434,026	27,790	30,000	1,893E+1
435,026	27,824	30,000	1,766E+1
436,026	27,825	30,000	1,774E+1
437,026	27,825	30,000	1,784E+1
438,026	27,834	30,000	1,754E+1
439,026	27,858	30,000	1,669E+1
440,026	27,861	30,000	1,669E+1
441,026	27,861	30,000	1,678E+1
442,027	27,856	30,000	1,708E+1
443,027	27,855	30,000	1,721E+1
444,027	27,866	30,000	1,689E+1
445,027	27,860	30,000	1,723E+1
446,027	27,875	30,000	1,669E+1
447,027	27,875	30,000	1,679E+1
448,027	27,865	30,000	1,728E+1
449,027	27,865	30,000	1,738E+1
450,027	27,870	30,000	1,729E+1
451,027	27,872	30,000	1,731E+1
452,027	27,869	30,000	1,753E+1
453,027	27,862	30,000	1,790E+1
454,027	27,905	30,000	1,627E+1
455,027	27,890	30,000	1,698E+1
456,027	27,904	30,000	1,652E+1
457,027	27,911	30,000	1,634E+1
458,028	27,914	30,000	1,631E+1
459,028	27,906	30,000	1,673E+1
460,028	27,908	30,000	1,674E+1
461,028	27,904	30,000	1,701E+1
462,028	27,920	30,000	1,645E+1
463,028	27,922	30,000	1,645E+1
464,028	27,931	30,000	1,623E+1
465,028	27,918	30,000	1,681E+1
466,028	27,918	30,000	1,691E+1
467,028	27,930	30,000	1,655E+1
468,028	27,942	30,000	1,613E+1
469,028	27,946	30,000	1,610E+1
470,028	27,933	30,000	1,669E+1
471,028	27,928	30,000	1,700E+1
472,028	27,916	30,000	1,753E+1
473,028	27,928	30,000	1,715E+1
474,028	27,939	30,000	1,682E+1
475,028	27,947	30,000	1,660E+1
476,030	27,947	30,000	1,669E+1
477,030	27,934	30,000	1,728E+1
478,030	27,934	30,000	1,737E+1
479,030	27,933	30,000	1,753E+1
480,031	27,924	30,000	1,798E+1
481,031	27,933	30,000	1,771E+1
482,031	27,928	30,000	1,801E+1
483,031	27,933	30,000	1,790E+1
484,031	27,948	30,000	1,740E+1
485,031	27,965	30,000	1,680E+1
486,031	27,963	30,000	1,699E+1
487,031	27,962	30,000	1,714E+1
488,031	27,989	30,000	1,614E+1
489,031	27,982	30,000	1,653E+1
490,031	27,971	30,000	1,702E+1
491,031	27,970	30,000	1,717E+1
492,031	27,968	30,000	1,734E+1
493,031	27,962	30,000	1,769E+1
494,031	27,966	30,000	1,758E+1
495,031	27,989	30,000	1,677E+1
496,032	27,990	30,000	1,684E+1
497,032	27,987	30,000	1,705E+1
498,032	27,989	30,000	1,708E+1
499,032	27,989	30,000	1,713E+1
500,032	27,997	30,000	1,692E+1
501,032	27,994	30,000	1,715E+1
502,032	27,993	30,000	1,726E+1
503,032	28,000	30,000	1,707E+1
504,032	28,017	30,000	1,647E+1
505,032	28,023	30,000	1,634E+1
506,032	28,024	30,000	1,639E+1
507,032	28,034	30,000	1,609E+1
508,032	28,032	30,000	1,627E+1
509,032	28,050	30,000	1,565E+1
510,032	28,055	30,000	1,552E+1
511,032	28,056	30,000	1,555E+1
512,032	28,053	30,000	1,579E+1
513,032	28,049	30,000	1,604E+1
514,033	28,048	30,000	1,615E+1
515,033	28,053	30,000	1,604E+1
516,033	28,042	30,000	1,656E+1
517,033	28,030	30,000	1,711E+1
518,033	28,041	30,000	1,676E+1
519,033	28,045	30,000	1,671E+1
520,033	28,038	30,000	1,706E+1
521,033	28,050	30,000	1,667E+1
522,033	28,049	30,000	1,684E+1
523,033	28,053	30,000	1,673E+1
524,033	28,056	30,000	1,669E+1
525,033	28,072	30,000	1,619E+1
526,033	28,066	30,000	1,647E+1
527,033	28,080	30,000	1,603E+1
528,033	28,087	30,000	1,583E+1
529,033	28,104	30,000	1,525E+1
530,033	28,108	30,000	1,515E+1
531,034	28,114	30,000	1,502E+1
532,034	28,104	30,000	1,552E+1
533,034	28,099	30,000	1,579E+1
534,034	28,097	30,000	1,595E+1
535,034	28,091	30,000	1,626E+1
536,034	28,079	30,000	1,682E+1
537,034	28,096	30,000	1,625E+1
538,034	28,089	30,000	1,661E+1
539,034	28,096	30,000	1,644E+1
540,034	28,099	30,000	1,641E+1
541,034	28,097	30,000	1,656E+1
542,034	28,090	30,000	1,690E+1
543,034	28,080	30,000	1,742E+1
544,034	28,093	30,000	1,699E+1
545,034	28,096	30,000	1,696E+1
546,034	28,093	30,000	1,716E+1
547,035	28,105	30,000	1,678E+1
548,035	28,111	30,000	1,660E+1
549,035	28,120	30,000	1,633E+1
550,035	28,133	30,000	1,590E+1
551,035	28,136	30,000	1,587E+1
552,035	28,132	30,000	1,613E+1
553,035	28,137	30,000	1,600E+1
554,035	28,143	30,000	1,584E+1
555,035	28,134	30,000	1,626E+1
556,035	28,128	30,000	1,659E+1
557,035	28,122	30,000	1,695E+1
558,035	28,129	30,000	1,675E+1
559,035	28,133	30,000	1,666E+1
560,035	28,130	30,000	1,688E+1
561,035	28,140	30,000	1,653E+1
562,035	28,129	30,000	1,709E+1
563,035	28,146	30,000	1,648E+1
564,035	28,142	30,000	1,671E+1
565,035	28,136	30,000	1,705E+1
566,036	28,142	30,000	1,691E+1
567,036	28,143	30,000	1,694E+1
568,036	28,136	30,000	1,728E+1
569,036	28,146	30,000	1,699E+1
570,036	28,161	30,000	1,648E+1
571,036	28,169	30,000	1,622E+1
572,036	28,172	30,000	1,619E+1
573,036	28,178	30,000	1,607E+1
574,036	28,166	30,000	1,659E+1
575,036	28,174	30,000	1,637E+1
576,036	28,169	30,000	1,667E+1
577,036	28,158	30,000	1,717E+1
578,036	28,175	30,000	1,658E+1
579,036	28,169	30,000	1,692E+1
580,036	28,183	30,000	1,645E+1
581,036	28,194	30,000	1,606E+1
582,036	28,230	30,000	1,471E+1
583,037	28,242	30,000	1,434E+1
584,037	28,242	30,000	1,442E+1
585,037	28,232	30,000	1,489E+1
586,037	28,233	30,000	1,491E+1
587,037	28,227	30,000	1,527E+1
588,037	28,240	30,000	1,481E+1
589,037	28,223	30,000	1,557E+1
590,037	28,206	30,000	1,630E+1
591,037	28,199	30,000	1,668E+1
592,037	28,202	30,000	1,664E+1
593,037	28,203	30,000	1,666E+1
594,037	28,207	30,000	1,661E+1
595,037	28,211	30,000	1,653E+1
596,037	28,209	30,000	1,669E+1
597,037	28,227	30,000	1,606E+1
598,037	28,227	30,000	1,616E+1
599,038	28,227	30,000	1,624E+1
600,038	28,225	30,000	1,638E+1
601,038	28,222	30,000	1,657E+1
602,038	28,213	30,000	1,701E+1
603,038	28,240	30,000	1,602E+1
604,038	28,223	30,000	1,678E+1
605,038	28,218	30,000	1,707E+1
606,038	28,225	30,000	1,686E+1
607,038	28,218	30,000	1,719E+1
608,038	28,223	30,000	1,712E+1
609,038	28,226	30,000	1,708E+1
610,038	28,212	30,000	1,771E+1
611,038	28,222	30,000	1,738E+1
612,038	28,236	30,000	1,688E+1
613,038	28,242	30,000	1,675E+1
614,038	28,242	30,000	1,680E+1
615,039	28,249	30,000	1,663E+1
616,039	28,255	30,000	1,647E+1
617,039	28,259	30,000	1,639E+1
618,039	28,270	30,000	1,601E+1
619,039	28,280	30,000	1,571E+1
620,039	28,282	30,000	1,571E+1
621,039	28,286	30,000	1,563E+1
622,039	28,287	30,000	1,567E+1
623,039	28,290	30,000	1,565E+1
624,039	28,280	30,000	1,610E+1
625,039	28,290	30,000	1,578E+1
626,039	28,300	30,000	1,548E+1
627,039	28,311	30,000	1,510E+1
628,039	28,311	30,000	1,518E+1
629,039	28,305	30,000	1,551E+1
630,039	28,310	30,000	1,537E+1
631,039	28,308	30,000	1,553E+1
632,039	28,314	30,000	1,537E+1
633,040	28,306	30,000	1,574E+1
634,040	28,302	30,000	1,601E+1
635,040	28,297	30,000	1,625E+1
636,040	28,310	30,000	1,583E+1
637,040	28,312	30,000	1,581E+1
638,040	28,325	30,000	1,539E+1
639,040	28,326	30,000	1,543E+1
640,040	28,302	30,000	1,645E+1
641,040	28,306	30,000	1,639E+1
642,040	28,294	30,000	1,694E+1
643,040	28,292	30,000	1,708E+1
644,040	28,300	30,000	1,682E+1
645,040	28,297	30,000	1,701E+1
646,040	28,325	30,000	1,600E+1
647,040	28,313	30,000	1,655E+1
648,040	28,312	30,000	1,665E+1
649,040	28,312	30,000	1,672E+1
650,040	28,321	30,000	1,648E+1
651,041	28,327	30,000	1,630E+1
652,041	28,316	30,000	1,679E+1
653,041	28,312	30,000	1,705E+1
654,041	28,298	30,000	1,768E+1
655,041	28,306	30,000	1,744E+1
656,041	28,322	30,000	1,686E+1
657,041	28,319	30,000	1,708E+1
658,041	28,336	30,000	1,648E+1
659,041	28,327	30,000	1,691E+1
660,041	28,327	30,000	1,699E+1
661,041	28,341	30,000	1,649E+1
662,041	28,364	30,000	1,567E+1
663,041	28,378	30,000	1,517E+1
664,041	28,389	30,000	1,481E+1
665,041	28,393	30,000	1,474E+1
666,042	28,397	30,000	1,465E+1
667,042	28,400	30,000	1,461E+1
668,042	28,422	30,000	1,381E+1
669,042	28,416	30,000	1,410E+1
670,042	28,421	30,000	1,399E+1
671,042	28,403	30,000	1,478E+1
672,042	28,410	30,000	1,457E+1
673,042	28,422	30,000	1,417E+1
674,042	28,427	30,000	1,404E+1
675,042	28,431	30,000	1,397E+1
676,042	28,427	30,000	1,418E+1
677,042	28,414	30,000	1,477E+1
678,042	28,392	30,000	1,571E+1
679,042	28,398	30,000	1,553E+1
680,042	28,412	30,000	1,508E+1
681,042	28,418	30,000	1,490E+1
682,043	28,418	30,000	1,497E+1
683,043	28,424	30,000	1,482E+1
684,043	28,424	30,000	1,487E+1
685,043	28,422	30,000	1,504E+1
686,043	28,425	30,000	1,496E+1
687,043	28,426	30,000	1,501E+1
688,043	28,427	30,000	1,504E+1
689,043	28,424	30,000	1,523E+1
690,043	28,434	30,000	1,490E+1
691,043	28,458	30,000	1,402E+1
692,043	28,475	30,000	1,342E+1
693,043	28,474	30,000	1,355E+1
694,043	28,465	30,000	1,397E+1
695,043	28,472	30,000	1,375E+1
696,043	28,481	30,000	1,346E+1
697,043	28,475	30,000	1,375E+1
698,043	28,468	30,000	1,409E+1
699,043	28,468	30,000	1,420E+1
700,044	28,481	30,000	1,373E+1
701,044	28,483	30,000	1,372E+1
702,044	28,488	30,000	1,359E+1
703,044	28,485	30,000	1,378E+1
704,044	28,489	30,000	1,369E+1
705,044	28,479	30,000	1,416E+1
706,044	28,488	30,000	1,389E+1
707,044	28,502	30,000	1,338E+1
708,044	28,500	30,000	1,353E+1
709,044	28,495	30,000	1,377E+1
710,044	28,511	30,000	1,325E+1
711,044	28,511	30,000	1,332E+1
712,044	28,504	30,000	1,364E+1
713,044	28,515	30,000	1,325E+1
714,044	28,511	30,000	1,348E+1
715,044	28,535	30,000	1,259E+1
716,044	28,529	30,000	1,292E+1
717,044	28,520	30,000	1,336E+1
718,044	28,525	30,000	1,321E+1
719,045	28,540	30,000	1,270E+1
720,045	28,554	30,000	1,217E+1
721,045	28,546	30,000	1,257E+1
722,045	28,536	30,000	1,304E+1
723,045	28,549	30,000	1,259E+1
724,045	28,540	30,000	1,303E+1
725,045	28,533	30,000	1,335E+1
726,045	28,534	30,000	1,338E+1
727,045	28,537	30,000	1,333E+1
728,045	28,543	30,000	1,316E+1
729,045	28,535	30,000	1,356E+1
730,045	28,550	30,000	1,303E+1
731,045	28,541	30,000	1,343E+1
732,045	28,564	30,000	1,257E+1
